frame,left_ankle_x,right_ankle_x,left_knee_x,right_knee_x,left_hip_x,right_hip_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,center_of_gravity_x,left_ankle_y,right_ankle_y,left_knee_y,right_knee_y,left_hip_y,right_hip_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,center_of_gravity_y,vel_left_ankle,vel_right_ankle,vel_left_knee,vel_right_knee,vel_left_hip,vel_right_hip,vel_left_shoulder,vel_right_shoulder,vel_left_elbow,vel_right_elbow,vel_left_wrist,vel_right_wrist,vel_center_of_gravity,acc_left_ankle,acc_right_ankle,acc_left_knee,acc_right_knee,acc_left_hip,acc_right_hip,acc_left_shoulder,acc_right_shoulder,acc_left_elbow,acc_right_elbow,acc_left_wrist,acc_right_wrist,acc_center_of_gravity
162,0.20120581984519958,0.20091348886489868,0.21213845908641815,0.15853112936019897,0.2735181450843811,0.34041476249694824,0.22595545649528503,0.3314400315284729,0.26539093255996704,0.4850553870201111,0.22750508785247803,0.48944807052612305,0.2677852213382721,0.731973260641098,0.21699662506580353,0.7514342218637466,0.2810383439064026,0.6199730038642883,0.20817840099334717,0.6287626028060913,0.30117154121398926,0.5337624847888947,0.24923904240131378,0.509051650762558,0.2753608822822571,0.8111950010061264,0.053512370254817476,0.00264329567057487,0.010152314385598646,0.007667399157864186,0.014210034746444833,0.011895130801106985,0.0077325127872977005,0.013613104746035996,0.007994481048342161,0.017185116447422943,0.011683669808585683,0.02247401200921395,0.011973769321998316,-0.0368541594093093,-0.0016947126612295944,-0.00502921707040786,-0.0024704613918049246,-0.008779093076837507,-0.009860884857962816,-0.0032425338273776886,-0.013180280180028127,-0.005632045764431919,-0.014956386153758414,0.012026828713654137,-0.020588395004885886,-0.008792292188220842
163,0.2533663511276245,0.18896138668060303,0.21476244926452637,0.15821224451065063,0.28300005197525024,0.336786687374115,0.2335834503173828,0.33066368103027344,0.2795543074607849,0.48390477895736694,0.23936255276203156,0.4885022044181824,0.2751820683479309,0.734226793050766,0.23053030669689178,0.7529025822877884,0.28902941942214966,0.6197396814823151,0.22534999251365662,0.6280809342861176,0.31178900599479675,0.5288862586021423,0.27169159054756165,0.5080696642398834,0.2873081862926483,0.8119906634092331,0.016658210845508177,0.0009485830093452754,0.005123097315190786,0.005196937766059262,0.005430941669607326,0.00203424594314417,0.004489978959920012,0.00043282456600786856,0.0023624352839102425,0.0022287302936645275,0.02371049852223982,0.0018856170043280644,0.0031814771337774746,-0.0027940966665656285,-5.873767059371923e-05,-0.004845943233361027,-0.004982011367221527,-0.002412582321606593,0.0003721294566142782,-0.002263225536622706,0.00025519272646372534,-0.001203024003739547,-0.0009367175907289635,-0.012689696244802574,-0.0014785572068916016,-0.0029156164048232797
164,0.26283371448516846,0.17525500059127808,0.2142154425382614,0.157437264919281,0.2865085005760193,0.33305346965789795,0.2296353131532669,0.3272842764854431,0.2849624454975128,0.4844019412994385,0.23738479614257812,0.4889782667160034,0.27963703870773315,0.7336671948432922,0.2307710200548172,0.7532622963190079,0.2912864685058594,0.6204374134540558,0.22601549327373505,0.625953882932663,0.32014036178588867,0.5510773062705994,0.27349141240119934,0.5075073540210724,0.2895109951496124,0.8142861872911453,0.013864114178942549,0.0008898453387515562,0.0002771540818297595,0.000214926398837734,0.0030183593480007332,0.0024063753997584482,0.0022267534232973058,0.0006880172924715939,0.0011594112801706954,0.001292012702935564,0.011020802277437246,0.00040705979743646276,0.00026586072895419484,0.0697952265886152,8.204329055003495e-05,0.021242297667521066,0.012677427800009076,0.007270196311320359,0.011665966158688292,0.0034856176042847922,0.01547237727006312,0.008825288012215009,0.014008820021991256,0.0009701590191737632,0.01592884652714661,0.017424790485824997
165,0.24964539706707,0.17953073978424072,0.21490800380706787,0.1568785309791565,0.28678491711616516,0.3330736756324768,0.22976288199424744,0.3274572491645813,0.28222280740737915,0.48566877841949463,0.23920667171478271,0.49055033922195435,0.2782990038394928,0.735447108745575,0.23013074696063995,0.7530104666948318,0.2907552123069763,0.6194068789482117,0.22629353404045105,0.6246921420097351,0.3148287534713745,0.541420966386795,0.2734018564224243,0.5071102678775787,0.28925931453704834,0.8143718540668488,0.08365934076755775,0.0009718886293015912,0.021519451749350826,0.01289235419884681,0.010288555659321092,0.014072341558446739,0.005712371027582098,0.016160394562534715,0.009984699292385704,0.01530083272492682,0.01199096129661101,0.016335906324583073,0.017690651214779193,-0.07948298472749388,-0.00038456602982936134,-0.02081569279936553,-0.011278858880712811,-0.007527225499095746,-0.01323264780229237,-0.004891783812533419,-0.013490760531368936,-0.004759764722498111,-0.015235202934206332,-0.0051731066285468225,-0.01284773972282069,-0.013173710593483677
166,0.333283007144928,0.1814374327659607,0.2158561646938324,0.15666508674621582,0.3081068992614746,0.3359822630882263,0.24238653481006622,0.3300756812095642,0.2918158173561096,0.4893874526023865,0.25308358669281006,0.4928874373435974,0.28394073247909546,0.7363426983356476,0.24616305530071259,0.755041092634201,0.30072060227394104,0.6187862157821655,0.24156120419502258,0.625698983669281,0.31899210810661316,0.5301759839057922,0.2897377610206604,0.507102757692337,0.30694982409477234,0.8144426494836807,0.0041763560400638715,0.0005873225994722298,0.0007037589499852966,0.0016134953181339987,0.0027613301602253467,0.0008396937561543693,0.0008205872150486783,0.002669634031165779,0.0052249345698875925,6.56297907204878e-05,0.006817854668064187,0.0034881666017623817,0.0045169406212955164,-0.003282322516897308,0.00033410851814130564,-0.0002581270236728639,-0.0009878401012538107,-0.00047102522824340803,0.0004107685140537456,7.799265416041847e-05,-0.0021345710247064505,-0.004001263854748959,0.000659994467444743,-0.002526015118831394,-0.0027461156896452623,-0.0022681682098136995
167,0.33720341324806213,0.18287700414657593,0.21630914509296417,0.15629124641418457,0.30842098593711853,0.3366120457649231,0.24392426013946533,0.33056432008743286,0.28920528292655945,0.4902874827384949,0.25274544954299927,0.4936560392379761,0.2833107113838196,0.7368684709072113,0.24883201718330383,0.7551009953022003,0.29557567834854126,0.619697093963623,0.24149639904499054,0.6257093548774719,0.3197501003742218,0.5234003961086273,0.29322439432144165,0.5069993436336517,0.31080085039138794,0.8168032318353653,0.0008940335231665639,0.0009214311176135355,0.00044563192631243267,0.000625655216880188,0.0022903049319819386,0.001250462270208115,0.0008985798692090968,0.0005350630064593286,0.001223670715138634,0.0007256242581652307,0.004291839549232793,0.0007420509121171192,0.002248772411481817,0.02334366316602801,3.0367819276722963e-05,0.015347272964668613,0.011962991784650072,0.018310934378010478,0.01493369020935806,0.026045915446915473,0.014461535608756544,0.059831654412761816,0.013500952988843198,0.18511426627342958,0.005683240364963726,0.018527430909661923
168,0.3371579647064209,0.18376988172531128,0.21720373630523682,0.15607047080993652,0.3079754114151001,0.33661919832229614,0.2444802075624466,0.33085131645202637,0.28691500425338745,0.49029844999313354,0.25149959325790405,0.493763267993927,0.2835523188114166,0.7360029816627502,0.2483159303665161,0.754959762096405,0.2943538725376129,0.6196295619010925,0.24186603724956512,0.6250849366188049,0.32164663076400757,0.5195503234863281,0.2939658761024475,0.5069702863693237,0.31303054094314575,0.8165109008550644,0.024237696689194576,0.0009517989368902584,0.015792904890981046,0.01258864700153026,0.020601239309992418,0.016184152479566175,0.02694449531612457,0.014996598615215873,0.06105532512790045,0.014226577247008428,0.18940610582266237,0.006425291277080845,0.02077620332114374,-0.018856370624240934,-0.00015541937260479712,-0.011800595398611995,-0.009892407441906472,-0.01382584934491616,-0.011230347338800241,-0.015585316167989405,-0.013245753000791866,-0.047984913696269976,-0.012869243065883045,-0.17911316203034378,-0.004687304251843209,-0.019112089758332635
169,0.36053726077079773,0.17737656831741333,0.21815362572669983,0.1560102105140686,0.3237556517124176,0.33725154399871826,0.2568737268447876,0.3330591917037964,0.30671030282974243,0.4960043430328369,0.26686879992485046,0.49883419275283813,0.310493528842926,0.7355822324752808,0.2633121907711029,0.7548590451478958,0.3474963307380676,0.6496900320053101,0.256089985370636,0.6253584325313568,0.34981271624565125,0.7068504691123962,0.30039018392562866,0.5068578720092773,0.33186694979667664,0.8077450394630432,0.005381326064953641,0.0007963795642854613,0.003992309492369051,0.002696239559623787,0.006775389965076258,0.004953805140765934,0.011359179148135164,0.001750845614424007,0.013070411431630468,0.0013573341811253842,0.010292943792318604,0.0017379870252376358,0.0016641135628111057,-0.00264302955856095,0.000451316539832818,-0.001833762196253441,-0.0017174222495744617,-0.005472994772243826,-0.0035997301546117503,-0.008510774398935638,0.0009067611617413025,-0.008045531520993368,-0.0010586274766865725,-0.007194005789345118,-0.0007230275547774672,-0.0015797752480363907
170,0.3652355968952179,0.17475277185440063,0.2189493179321289,0.15604329109191895,0.32735753059387207,0.335529625415802,0.2585744559764862,0.3351513743400574,0.3131983280181885,0.49795663356781006,0.2712397277355194,0.5011655390262604,0.3218432068824768,0.7351177334785461,0.2650611698627472,0.7547782212495804,0.3603762686252594,0.6519132852554321,0.25622668862342834,0.6267088651657104,0.35537898540496826,0.7155084908008575,0.3021278977394104,0.5068886876106262,0.33316555619239807,0.8067044168710709,0.002738296506392691,0.0012476961041182793,0.00215854729611561,0.0009788173100493253,0.001302395192832432,0.0013540749861541837,0.0028484047491995255,0.0026576067761653094,0.0050248799106371,0.0002987067044388118,0.003098938002973486,0.0010149594704601686,8.433831477471486e-05,0.004191511240676342,0.0006733111714693537,0.017000792421309596,0.010932050250168805,0.012842739138524541,0.017802379520520856,0.0290231506986135,0.022086444843101457,0.01722747342477266,0.013511635396833067,0.13621490287186164,0.003875975712206336,0.012821194573973826
171,0.36635059118270874,0.17225176095962524,0.22019700706005096,0.15603911876678467,0.3279325067996979,0.3334490656852722,0.2575964033603668,0.33511269092559814,0.31440386176109314,0.49844950437545776,0.2698986828327179,0.5013529360294342,0.31902649998664856,0.7346939742565155,0.2624202370643616,0.7550754547119141,0.35536447167396545,0.6515509188175201,0.2562674880027771,0.6270047724246979,0.35242539644241333,0.7164464294910431,0.30311983823776245,0.5066737532615662,0.33315569162368774,0.8067881762981415,0.006929807747069033,0.001921007275587633,0.019159339717425207,0.01191086756021813,0.014145134331356973,0.01915645450667504,0.031871555447813026,0.024744051619266766,0.02225235333540976,0.01381034210127188,0.13931384087483512,0.004890935182666504,0.01290553288874854,-0.0036119140033400777,-0.00038798105026470724,-0.01742049241833867,-0.010900280864078198,-0.013945068464397026,-0.01857307914698917,-0.028246542210101856,-0.023467701050457253,-0.01528276499942582,-0.011945192390277706,-0.13279375750700767,-0.0030389561971924414,-0.009770742413594158
172,0.3727990388870239,0.169714093208313,0.22209548950195312,0.15633243322372437,0.3470906615257263,0.33366215229034424,0.2690278887748718,0.3384578227996826,0.32854196429252625,0.4980035424232483,0.28905463218688965,0.50149205327034,0.3503074645996094,0.7285868227481842,0.28714436292648315,0.7540826350450516,0.34642940759658813,0.6311712265014648,0.27007782459259033,0.6269924342632294,0.36709609627723694,0.5779072046279907,0.308010458946228,0.5067292153835297,0.3460604250431061,0.8069318234920502,0.0033178937437289553,0.0015330262253229257,0.0017388472990865383,0.0010105866961399319,0.00020006586695994709,0.000583375359685868,0.0036250132377111687,0.0012763505688095113,0.006969588335983941,0.001865149710994174,0.00652008336782744,0.0018519789854740628,0.003134790475154382,-0.0025994599653233956,-0.0007984800632421732,-0.00025808942083444496,0.0002310191876363848,0.0037629859589060383,-5.738067327015013e-05,-0.0021500371915731922,-0.0005627073927867185,-0.00389740485259941,-0.0007475680756912704,0.00453732179673378,-8.30330357415416e-05,-0.002156768455069191
173,0.374045729637146,0.1666393280029297,0.22339454293251038,0.15714645385742188,0.3488292098045349,0.33362990617752075,0.26990050077438354,0.33896756172180176,0.32866114377975464,0.49816423654556274,0.2893834114074707,0.501973956823349,0.3467244505882263,0.7280366122722626,0.28841689229011536,0.7541813254356384,0.34654393792152405,0.6242025792598724,0.27194297313690186,0.6269903481006622,0.364057332277298,0.5836758613586426,0.3095214068889618,0.5056582987308502,0.34914225339889526,0.8075056225061417,0.0007184337784055598,0.0007345461620807526,0.0014807578782520933,0.0012416058837763167,0.003963051825865985,0.0005259946864157179,0.0014749760461379765,0.0007136431760227928,0.003072183483384531,0.0011175816353029037,0.01105740516456122,0.0017689459497325212,0.0009780220200851912,0.004073304528264845,0.007002591386436357,0.015463084390166219,0.015362850211948748,0.012855017530662663,0.024425816279927973,0.017998442351597026,0.020805735618781695,0.012839114457098207,0.013662105146342595,0.04389561524648351,0.002865662429612866,0.02112032392867315
174,0.3744061291217804,0.1660178303718567,0.22389955818653107,0.15767985582351685,0.35029637813568115,0.333429753780365,0.27105700969696045,0.33941930532455444,0.33261433243751526,0.4978848099708557,0.28894561529159546,0.5016824007034302,0.3481982350349426,0.7279773354530334,0.2889547049999237,0.7537122368812561,0.3475038707256317,0.6212842166423798,0.2730603516101837,0.626969039440155,0.36494702100753784,0.5726543068885803,0.31083062291145325,0.504468709230423,0.3501105308532715,0.8076433390378952,0.004791738306670405,0.007737137548517109,0.016943842268418313,0.016604456095725063,0.01681806935652865,0.02495181096634369,0.019473418397735,0.02151937879480449,0.015911297940482738,0.014779686781645499,0.05495302041104473,0.004634608379345387,0.02209834594875834,-0.003956484182474578,-0.004883713603211399,-0.016084670866133095,-0.014606587211635352,-0.012154899397221372,-0.020472934162492407,-0.011533197985673687,-0.018957532115710878,-0.004636967994307748,-0.013802722814071435,-0.03583524440850546,-0.0022051142687881994,-0.021655797757551117
175,0.3791680932044983,0.1654844880104065,0.23118385672569275,0.1602879762649536,0.3672020435333252,0.33456653356552124,0.28766030073165894,0.33922260999679565,0.34940147399902344,0.49686533212661743,0.31386882066726685,0.5004879534244537,0.36671632528305054,0.7219528555870056,0.31042447686195374,0.7522519081830978,0.3573220670223236,0.6087633371353149,0.2878398001194,0.6270529627799988,0.37482813000679016,0.5185969471931458,0.3154640793800354,0.5043653845787048,0.37211400270462036,0.8055978268384933,0.0008352541241958268,0.00285342394530571,0.0008591714022852164,0.0019978688840897106,0.004663169959307276,0.004478876803851284,0.007940220412061313,0.002561846679093611,0.01127432994617499,0.000976963967574064,0.01911777600253927,0.0024294941105571875,0.00044254819120722314,0.0002754190760476629,-0.0001153181021402174,0.0035759353008881388,0.0033312746118443104,-0.0019425061646152373,-0.0029549578709477976,-0.0067561961084810695,-0.001960418014143647,-0.008652886304703872,-0.0006990101765012682,-0.016308689645011604,-0.0017731681030250354,0.00368147531303697
176,0.37890663743019104,0.16627776622772217,0.23042380809783936,0.16303831338882446,0.3663876950740814,0.33484041690826416,0.28963208198547363,0.3389008045196533,0.349782794713974,0.4922177791595459,0.3097153902053833,0.49881184101104736,0.37305551767349243,0.7171714603900909,0.3111855387687683,0.7498057186603546,0.36738044023513794,0.6036702394485474,0.288770854473114,0.6267569959163666,0.3883698582649231,0.5320917963981628,0.3139292001724243,0.502482146024704,0.3716944456100464,0.8057386130094528,0.0011106732002434897,0.0027381058431654925,0.004435106703173355,0.005329143495934021,0.0027206637946920386,0.0015239189329034862,0.0011840243035802437,0.0006014286649499641,0.0026214436414711178,0.0002779537910727958,0.0028090863575276665,0.0006563260075321519,0.004124023504244193,0.0014178365618510809,0.01621380847973084,0.016655992941722788,0.024298482437659745,0.027940603739089482,0.028161716084547397,0.011076017695822647,0.02074381248024227,-0.0012363332423446542,0.014213315741238864,0.021515006680039344,0.01088878734406354,0.017003674307059305
177,0.37805214524269104,0.16698729991912842,0.23186273872852325,0.16536784172058105,0.36207327246665955,0.3358680009841919,0.2949610948562622,0.3388634920120239,0.347102552652359,0.4917505383491516,0.31123924255371094,0.49879759550094604,0.3718871474266052,0.7173633575439453,0.31116798520088196,0.74920454621315,0.36910927295684814,0.6056407988071442,0.2885202169418335,0.6266368329524994,0.39104804396629333,0.5329393148422241,0.31382718682289124,0.5018337965011597,0.3739929795265198,0.8023145347833633,0.0025285097620945706,0.018951914322896335,0.021091099644896142,0.029627625933593766,0.03066126753378152,0.029685635017450883,0.01226004199940289,0.021345241145192234,0.0013851103991264636,0.01449126953231166,0.02432409303756701,0.011545113351595693,0.021127697811303497,-0.0008634612648576174,-0.016357509130724278,-0.0135218685937139,-0.02781914726193265,-0.02386309830318037,-0.028778890786453848,-0.006229655500013396,-0.01964361972866349,0.01142840225585334,-0.014020812789677243,-0.010260837909905613,-0.011091121473608835,-0.017546732837481614
178,0.38057655096054077,0.16684329509735107,0.24897488951683044,0.17351335287094116,0.3830752670764923,0.3378046751022339,0.3245803117752075,0.33815765380859375,0.37775886058807373,0.4911990761756897,0.34089040756225586,0.4973674416542053,0.38412708044052124,0.7180652618408203,0.3321225047111511,0.7451391518115997,0.37007075548171997,0.6046437621116638,0.3030107021331787,0.6267876029014587,0.38917240500450134,0.5086876451969147,0.32531601190567017,0.5029724538326263,0.39507555961608887,0.8036945462226868,0.0016650484972369531,0.0025944051921720575,0.007569231051182241,0.0018084786716611137,0.0067981692306011525,0.0009067442309970349,0.006030386499389494,0.001701621416528744,0.012813512654979802,0.0004704567426344163,0.014063255127661397,0.000453991877986858,0.0035809649738218837,-0.0005506980486892725,0.00019835289988533742,-0.0010049308355839755,-0.00014451514167466962,-0.0011632448580000017,-0.0005760352987111636,0.0008778159928667451,-0.0014764197320950472,-0.006273130401187756,0.0014214666351385769,-0.0053189871317929766,0.000427064285866434,-0.0017831980815389138
179,0.38055264949798584,0.16517841815948486,0.2464461773633957,0.17409348487854004,0.39062705636024475,0.33831822872161865,0.32599082589149475,0.33702582120895386,0.38455700874328613,0.4912160038948059,0.34178292751312256,0.4972074627876282,0.3901442885398865,0.7184637188911438,0.3335554897785187,0.7442215085029602,0.3827916979789734,0.6061812043190002,0.30347275733947754,0.6266990900039673,0.4004495143890381,0.5170901417732239,0.3256334364414215,0.5032970309257507,0.3958394527435303,0.8071930855512619,0.0011143504485476806,0.002792758092057395,0.006564300215598265,0.0016639635299864441,0.005634924372601151,0.00033070893228587136,0.006908202492256239,0.00022520168443369677,0.006540382253792046,0.0018919233777729932,0.00874426799586842,0.000881056163853292,0.0017977668922829699,0.0029262134491666574,0.05011432233054652,-0.002609934581529567,0.052192330314486654,0.008892961280593874,0.019381889652872155,0.003698359743639016,0.011406506739853928,9.294954689962904e-05,0.011552139969830205,-7.343002452878285e-05,0.014377052988333406,0.010312655451550235
180,0.38165566325187683,0.1653369665145874,0.2490384578704834,0.17513251304626465,0.3846762180328369,0.34108906984329224,0.3276246190071106,0.3367103934288025,0.37893038988113403,0.49152183532714844,0.34145399928092957,0.4971731901168823,0.38325780630111694,0.7190110981464386,0.3335890769958496,0.7439988255500793,0.37631744146347046,0.6071088910102844,0.30531609058380127,0.6262730658054352,0.39260271191596985,0.5209488868713379,0.32623693346977234,0.5026551187038422,0.3976367115974426,0.8072358220815659,0.004040563897714338,0.05290708042260391,0.003954365634068698,0.053856293844473095,0.014527885653195025,0.019712598585158028,0.010606562235895255,0.011631708424287625,0.006633331800691675,0.013444063347603199,0.008670837971339638,0.015258109152186698,0.012110422343833204,-0.0021026398014975787,-0.04521320218491568,0.0008088547368901907,-0.051118252112283304,-0.012206560291980693,-0.013097994489820752,-0.009333073352015287,-0.007811175779857547,-0.002726056459407677,-0.010364451280393077,-0.003543171255871629,-0.012291340772089801,-0.009256707244487423
181,0.3777864873409271,0.16650128364562988,0.30066239833831787,0.18671387434005737,0.38863009214401245,0.3411514163017273,0.38134580850601196,0.34052276611328125,0.39344316720962524,0.49218422174453735,0.3611665964126587,0.49716562032699585,0.3938587009906769,0.7193577885627747,0.34521883726119995,0.7442117035388947,0.38293421268463135,0.6066404581069946,0.3186532258987427,0.6245808303356171,0.39891472458839417,0.5150039792060852,0.34149500727653503,0.5026879608631134,0.4097471237182617,0.8072515577077866,0.0019379240962167595,0.007693878237688232,0.004763220370958889,0.002738041732189791,0.0023213253612143323,0.006614604095337276,0.0012734888838799672,0.0038205326444300785,0.0039072753412839984,0.003079612067210122,0.005127666715468009,0.0029667683800968965,0.0028537150993457818,0.011238916302140018,0.002206748920143951,0.0008266549370122278,-0.0022869681650656854,-0.0008788220643467699,-0.005667604241908123,0.00037886048562024385,-0.0026509945631418637,-0.00350302360156225,-0.0012563130288369287,-0.0026846233385558185,-0.0007861271792796169,-0.0011761761771265289
182,0.37586504220962524,0.16675347089767456,0.30768144130706787,0.18356287479400635,0.39339226484298706,0.34105151891708374,0.3840790390968323,0.34036052227020264,0.3956875801086426,0.4927768111228943,0.36778008937835693,0.497286856174469,0.3929572105407715,0.7202572822570801,0.3482351303100586,0.7465565800666809,0.3868408799171448,0.6067093908786774,0.32173240184783936,0.6246326565742493,0.4020296037197113,0.5109308362007141,0.34446170926094055,0.5027078092098236,0.4125964641571045,0.8074095100164413,0.013176840398356777,0.009900627157832183,0.005589875307971117,0.00045107356712410584,0.0014425032968675624,0.000946999853429153,0.001652349369500211,0.0011695380812882148,0.0004042517397217483,0.001823299038373193,0.0024430433769121905,0.0021806412008172796,0.001677538922219253,-0.000548556134037018,0.034635894489168165,0.02367616020373889,0.019605701892270982,0.016347453348136046,0.013699118273895618,0.016464266408283725,0.013976620031238264,0.016201597904421477,0.014896321768672175,0.015420358009720189,0.018033716167956043,0.005097380934672539
183,0.36297887563705444,0.16950589418411255,0.31746381521224976,0.18203723430633545,0.3878028988838196,0.3409760594367981,0.38449826836586,0.34019404649734497,0.39432311058044434,0.49324482679367065,0.36872097849845886,0.49739426374435425,0.39182111620903015,0.7214570939540863,0.3473273515701294,0.7472939789295197,0.3864407539367676,0.6067669987678528,0.32150569558143616,0.6264418065547943,0.40063315629959106,0.5089262425899506,0.34614092111587524,0.5040990114212036,0.414273738861084,0.807379737496376,0.012628284264319759,0.04453652164700035,0.029266035511710004,0.020056775459395087,0.01778995664500361,0.01464611812732477,0.018116615777783937,0.01514615811252648,0.016605849644143224,0.01671962080704537,0.01786340138663238,0.020214357368773323,0.006774919856891793,-0.0036538534882412186,-0.03760153198254682,-0.026527692597736977,-0.014415880647762537,-0.011180783845283121,-0.009300624665717773,-0.013766753028346212,-0.014265556356789576,-0.0034995391687765633,-0.01517353119690459,-0.0024392452085059205,-0.019339316427840685,-0.006190165663417577
184,0.3669273257255554,0.18150103092193604,0.36199963092803955,0.18228799104690552,0.41586834192276,0.34927254915237427,0.4027629792690277,0.34848105907440186,0.4120682179927826,0.4945072531700134,0.38332387804985046,0.49851858615875244,0.4098118245601654,0.7235892713069916,0.36246880888938904,0.7476713061332703,0.40297946333885193,0.6082587540149689,0.3381665349006653,0.6278425753116608,0.4184211194515228,0.5072862803936005,0.3663542866706848,0.5042992532253265,0.4210483431816101,0.8073143512010574,0.00897443077607854,0.006934989664453532,0.002738342913973026,0.005640894811632551,0.006609172799720489,0.005345493461606998,0.004349862749437725,0.0008806017557369035,0.01310631047536666,0.0015460896101407778,0.01542415617812646,0.0008750409409326391,0.0005847541934742153,-0.00790310902146456,-0.006473568657925666,-0.002308624179263492,-0.004205009530488401,-0.0036569170578063296,-0.004785219799645231,-0.00243652635281166,-0.0003697725905409257,-0.004209491486815832,-0.0013742275754256687,-0.006521271173190117,0.00014718123756095596,0.0004804349584555714
185,0.37347155809402466,0.1876421570777893,0.3689241111278534,0.1819063425064087,0.4182015359401703,0.35070598125457764,0.4083877205848694,0.3489076495170593,0.4186773896217346,0.49450331926345825,0.38865432143211365,0.49811774492263794,0.41224056482315063,0.7271979451179504,0.36334937810897827,0.7476788759231567,0.4134635031223297,0.6161238849163055,0.339550256729126,0.6271528601646423,0.43360787630081177,0.5099820196628571,0.3671794533729553,0.5045904517173767,0.4211079180240631,0.8078960627317429,0.0010713217546139805,0.0004614210065278657,0.000429718734709534,0.0014358852811441497,0.002952255741914159,0.0005602736619617665,0.0019133363966260647,0.0005108291651959777,0.008896818988550829,0.00017186203471510915,0.008902885004936342,0.001022222178493595,0.0010651891519297867,0.01415593916854331,0.03734547468302757,0.0004776012490728537,0.02781971102667232,0.009333357462993996,0.01360291953911843,0.01776348729760998,0.014573211244554614,0.023455032667876453,0.01908229816369053,0.027027461852769594,0.019622350501575656,0.016227865053567703
186,0.37402039766311646,0.18856221437454224,0.3689916431903839,0.18144989013671875,0.4178336560726166,0.35092806816101074,0.4096086025238037,0.3481518626213074,0.4157259464263916,0.49457257986068726,0.3892051577568054,0.49822014570236206,0.4111037850379944,0.7287369668483734,0.36341649293899536,0.7481852769851685,0.40462058782577515,0.6171017587184906,0.33968913555145264,0.6270516216754913,0.4257981777191162,0.5057076811790466,0.36791321635246277,0.5053021609783173,0.4214547574520111,0.8089032024145126,0.015227260923157291,0.037806895689555434,0.0009073199837823877,0.029255596307816472,0.012285613204908155,0.014163193201080197,0.019676823694236043,0.015084040409750591,0.03235185165642728,0.01925416019840564,0.035930346857705936,0.02064457268006925,0.01729305420549749,-0.008849888065750551,-0.034326079837602656,-0.00024377501032353793,-0.019241855279590887,-0.010566084671357742,-0.011780805054369382,-0.01691791167500344,-0.014092253490668623,-0.03096279969294127,-0.014562134522013236,-0.02988408726817043,-0.018262445901945545,-0.012938962258086738
187,0.38914763927459717,0.18681979179382324,0.4067983031272888,0.18158340454101562,0.4173204302787781,0.35017985105514526,0.4388546049594879,0.34890103340148926,0.4280114769935608,0.49452751874923706,0.4033680558204651,0.4983115792274475,0.4307350218296051,0.7273983359336853,0.3784984350204468,0.7484368681907654,0.4369625449180603,0.6163016855716705,0.35843557119369507,0.6314440965652466,0.46118250489234924,0.5119478106498718,0.38803157210350037,0.509933590888977,0.43869224190711975,0.8102884292602539,0.00637737285740674,0.003480815851952775,0.0006635449734588497,0.010013741028225585,0.0017195285335504136,0.002382388146710815,0.0027589120192326034,0.0009917869190819684,0.001389051963486013,0.004692025676392402,0.006046259589535505,0.0023821267781237074,0.004354091947410752,-0.003362567234181245,0.0010285105668265087,0.0016301412153649332,-0.007805836192969165,0.0011916223486002327,-0.0010291945555748261,-0.0026271864555119716,2.1750222226620854e-05,0.0009565945781601639,-0.0030639969487923483,-0.0034718010610266686,-0.0010502570621051344,-0.0030597181865221223
188,0.3955051302909851,0.1863166093826294,0.40560394525527954,0.17831391096115112,0.4171864092350006,0.35082972049713135,0.4288531243801117,0.348405659198761,0.42630618810653687,0.4947483539581299,0.40574488043785095,0.4984742999076843,0.42807239294052124,0.7266758382320404,0.3789677023887634,0.7493106126785278,0.4357844889163971,0.6170376539230347,0.35966286063194275,0.6359727680683136,0.4669761061668396,0.5136773884296417,0.389568954706192,0.5117532014846802,0.4430067539215088,0.809702679514885,0.0030148056232254953,0.004509326418779284,0.002293686188823783,0.0022079048352564193,0.0029111508821506463,0.0013531935911359888,0.0001317255637206318,0.0010135371413085893,0.002345646541646177,0.0016280287276000537,0.002574458528508836,0.001331869716018573,0.00129437376088863,-0.0009100652644900751,0.06601181314419102,0.0004542012593864793,0.026845550768665134,0.0013316550463234036,0.013099742960088668,0.015701320525731803,0.01686450240895819,0.0034367988131243014,0.01598108562173551,0.0018793321427866745,0.022931329980063846,0.02840973711823802
